"","punk","bid","bid_withdrawn","offer","offer_withdrawn","transfer","unwrap","wrap","largest_bid","sold_price","sold_date","last_sold_price"
"372",98,0,0,1,0,0,0,0,NA,"51",2018-05-28,"NA"
"373",99,1,1,3,0,2,1,1,"226709","235967",2022-04-05,"198843"
"374",99,0,0,1,0,0,0,0,NA,"198843",2022-03-12,"189195"
"375",99,0,0,1,0,0,0,0,NA,"189195",2022-03-11,"187423"
"376",99,0,0,4,0,0,0,0,NA,"187423",2022-03-11,"189382"
"377",99,0,1,1,0,0,0,0,NA,"189382",2022-01-08,"254395"
"378",99,1,0,1,0,0,0,0,"193593","254395",2022-01-01,"242430"
"379",99,3,4,11,0,0,0,0,"266380","242430",2021-12-30,"374134"
"380",99,3,0,4,2,0,0,0,"355119","374134",2021-11-30,"45394"
"381",99,0,0,12,4,0,0,0,NA,"45394",2021-07-09,"44585"
"382",99,3,0,10,1,0,0,0,"44585","44585",2021-04-16,"38237"
"383",99,2,2,9,8,1,0,0,"35210","38237",2021-03-31,"1518"
"384",99,0,0,1,0,0,0,0,NA,"1518",2020-09-25,"294"
"385",99,1,0,1,0,1,0,0,"13","294",2020-05-20,"NA"
"386",100,0,0,4,3,4,1,1,NA,"232556",2022-04-05,"NA"
"387",101,1,0,2,2,0,0,0,"265913","265913",2022-04-05,"9030"
"388",101,1,0,2,0,0,0,0,"0.01","9030",2021-02-08,"NA"
"389",102,3,2,7,0,2,0,0,"227818","228347",2022-04-04,"NA"
"390",103,6,2,16,5,0,0,0,"245342","245342",2022-04-04,"104107"
"391",103,0,0,1,0,0,0,0,NA,"104107",2021-08-01,"46906"
"392",103,2,2,12,3,0,0,0,"76086","46906",2021-07-04,"59221"
"393",103,2,0,9,0,0,0,0,"59221","59221",2021-04-15,"44684"
"394",103,1,0,2,1,1,1,1,"44684","44684",2021-03-16,"15663"
"395",103,0,0,1,0,0,1,0,NA,"15663",2021-02-14,"1963"
"396",103,0,0,0,0,0,0,0,NA,"1963",2020-09-30,"2139"
"397",103,0,0,0,0,0,0,0,NA,"2139",2020-09-29,"2093"
"398",103,0,0,0,0,1,0,1,NA,"2093",2020-09-29,"76"
"399",103,0,0,1,0,0,0,0,NA,"76",2019-05-06,"NA"
"400",104,3,1,10,0,1,0,0,"258455","257633",2022-04-04,"48"
"401",104,0,0,2,0,0,0,0,NA,"48",2019-12-17,"47"
"402",104,1,1,2,0,0,0,0,"14","47",2019-09-15,"NA"
"403",105,1,0,3,0,2,0,0,"252677","250546",2022-04-04,"26"
"404",105,0,0,1,0,0,0,0,NA,"26",2018-12-16,"NA"
"405",106,1,1,2,0,0,0,0,"257553","280410",2022-04-04,"205842"
"406",106,0,1,2,0,0,0,0,NA,"205842",2022-03-18,"179796"
"407",106,1,0,12,5,3,0,0,"167805","179796",2022-03-15,"72797"
"408",106,0,0,1,0,1,0,0,NA,"72797",2021-05-11,"30"
"409",106,0,0,2,0,1,0,0,NA,"30",2018-09-02,"69"
"410",106,1,0,1,0,0,0,0,"11","69",2017-07-03,"NA"
"411",107,7,7,25,8,1,0,0,"694630","331639",2022-04-04,"462174"
"412",107,5,3,1,0,0,0,0,"88101","462174",2021-09-13,"374"
"413",107,0,0,3,0,1,0,0,NA,"374",2020-05-24,"68"
"414",107,1,0,1,0,0,0,0,"11","68",2017-07-02,"NA"
"415",108,0,0,4,0,2,0,0,NA,"247448",2022-04-04,"NA"
"416",109,4,1,3,0,4,0,0,"250131","248668",2022-04-04,"NA"
"417",110,2,2,7,1,1,0,0,"246849","248061",2022-04-03,"232217"
"418",110,2,1,3,2,0,0,0,"196328","232217",2022-03-18,"97466"
"419",110,1,1,18,0,0,0,0,"64465","97466",2021-07-31,"61901"
"420",110,1,0,0,0,0,0,0,"62192","61901",2021-04-17,"62016"
"421",110,1,0,1,0,1,0,0,"63056","62016",2021-04-17,"NA"
"422",111,3,2,4,2,1,0,0,"694","296974",2022-04-03,"NA"
"423",112,1,1,2,0,0,0,0,"215389","237337",2022-04-03,"291875"
"424",112,0,0,1,0,0,0,0,NA,"291875",2021-09-20,"274042"
"425",112,4,2,6,1,0,0,0,"277713","274042",2021-09-20,"143581"
"426",112,0,0,4,1,0,0,0,NA,"143581",2021-08-06,"92456"
"427",112,1,1,3,1,2,0,0,"69686","92456",2021-08-05,"49157"
"428",112,0,0,1,0,0,0,0,NA,"49157",2021-02-24,"NA"
"429",113,2,2,13,1,0,0,0,"1958","1580000",2022-04-03,"740214"
"430",113,0,0,6,1,0,0,0,NA,"740214",2021-07-31,"262333"
"431",113,7,2,1,0,1,0,0,"72","262333",2021-03-23,"NA"
"432",114,0,0,2,0,0,0,0,NA,"237890",2022-04-03,"229028"
"433",114,2,0,5,0,4,0,0,"229028","229028",2022-04-02,"NA"
"434",115,1,1,14,1,1,0,0,"236133","243305",2022-04-03,"33356"
"435",115,0,0,3,1,0,0,0,NA,"33356",2021-02-26,"38108"
"436",115,0,0,1,0,0,0,0,NA,"38108",2021-02-24,"14238"
"437",115,3,1,4,0,1,1,1,"1332","14238",2021-02-10,"NA"
"438",116,1,1,4,1,3,0,0,"1559","235406",2022-04-02,"NA"
"439",117,1,1,1,0,1,0,0,"284748","336246",2022-04-02,"2911"
"440",117,0,0,2,0,0,0,0,NA,"2911",2020-09-28,"46"
"441",117,0,0,1,0,0,0,0,NA,"46",2017-12-03,"NA"
"442",118,0,0,1,0,0,0,0,NA,"0",2022-04-02,"0"
"443",118,0,0,1,0,2,0,0,NA,"0",2022-04-02,"232997"
"444",118,1,0,3,1,0,0,0,"222986","232997",2022-04-02,"457055"
"445",118,0,0,2,0,2,0,0,NA,"457055",2021-08-29,"76"
"446",118,0,0,1,0,0,0,0,NA,"76",2018-01-12,"NA"
"447",119,0,1,2,0,2,0,0,NA,"242113",2022-04-02,"369700"
"448",119,1,0,1,0,0,0,0,"346594","369700",2021-11-30,"144400"
"449",119,0,0,2,0,1,0,0,NA,"144400",2021-08-06,"0"
"450",119,0,0,1,0,1,1,1,NA,"0",2021-07-30,"34647"
"451",119,2,1,8,0,0,0,0,"34609","34647",2021-06-12,"37968"
"452",119,1,1,3,2,2,1,0,"1852","37968",2021-06-02,"1712"
"453",119,0,0,0,0,1,0,1,NA,"1712",2020-10-02,"403"
"454",119,0,0,5,0,0,0,0,NA,"403",2020-09-09,"45"
"455",119,0,0,2,0,0,0,0,NA,"45",2019-09-02,"NA"
"456",120,0,0,1,0,0,0,0,NA,"246184",2022-04-02,"231546"
"457",120,1,0,4,1,0,0,0,"218264","231546",2022-04-02,"461245"
"458",120,0,0,1,0,0,0,0,NA,"461245",2021-08-29,"442772"
"459",120,0,0,3,0,1,0,0,NA,"442772",2021-08-28,"0"
"460",120,0,0,1,0,0,0,0,NA,"0",2021-07-30,"0"
"461",120,0,0,1,0,0,0,0,NA,"0",2021-07-30,"46203"
"462",120,0,0,4,0,0,0,0,NA,"46203",2021-07-25,"39456"
"463",120,0,0,5,0,0,0,0,NA,"39456",2021-07-15,"39597"
"464",120,0,0,2,0,0,0,0,NA,"39597",2021-07-13,"40772"
"465",120,1,1,10,1,0,0,0,"34746","40772",2021-07-12,"NA"
"466",121,1,1,7,4,0,1,0,"268104","304120",2022-04-02,"1379"
"467",121,0,0,1,2,1,0,1,NA,"1379",2020-09-21,"2447"
"468",121,0,0,5,1,0,0,0,NA,"2447",2020-09-15,"201"
"469",121,2,1,4,1,1,0,0,"36","201",2019-06-16,"51"
"470",121,2,1,4,0,0,0,0,"56","51",2017-07-26,"NA"
"471",122,1,1,1,0,1,0,0,"296017","310997",2022-04-02,"252193"
"472",122,4,1,1,0,5,0,0,"635","252193",2022-03-28,"481"
"473",122,0,0,1,0,0,0,0,NA,"481",2020-09-08,"287"
"474",122,2,0,2,0,1,0,0,"8","287",2020-05-24,"NA"
"475",123,0,1,4,0,1,0,0,NA,"257216",2022-04-02,"436725"
"476",123,2,0,1,0,0,0,0,"420550","436725",2021-10-01,"375882"
"477",123,0,0,3,1,0,0,0,NA,"375882",2021-09-08,"398671"
"478",123,1,1,11,2,0,0,0,"38880","398671",2021-08-28,"23625"
"479",123,3,1,2,0,1,0,0,"40","23625",2021-02-17,"NA"
"480",124,0,1,5,0,1,0,0,NA,"267414",2022-04-02,"224220"
"481",124,2,1,3,2,0,0,0,"215416","224220",2022-03-22,"41776"
"482",124,1,0,1,0,0,0,0,"32106","41776",2021-03-19,"1417"
"483",124,1,0,1,0,0,0,0,"1426","1417",2020-11-18,"1798"
"484",124,0,0,8,0,3,0,0,NA,"1798",2020-10-15,"NA"
"485",125,0,0,1,0,0,0,0,NA,"0",2022-04-02,"236244"
"486",125,1,0,4,0,2,0,0,"229408","236244",2022-04-02,"43"
"487",125,1,1,3,0,0,0,0,"44","43",2019-01-22,"NA"
"488",126,1,1,4,0,1,1,1,"254625","243371",2022-04-02,"385848"
"489",126,1,1,10,3,1,0,0,"225707","385848",2021-12-09,"213142"
"490",126,2,1,34,0,1,0,0,"212486","213142",2021-08-21,"143854"
"491",126,2,1,19,2,3,0,0,"57608","143854",2021-08-02,"58632"
"492",126,1,0,0,0,1,0,0,"59317","58632",2021-03-18,"NA"
"493",127,0,0,4,0,0,0,0,NA,"236228",2022-04-02,"241376"
"494",127,1,0,3,1,6,0,0,"236184","241376",2022-03-28,"253958"
"495",127,0,0,2,0,1,0,0,NA,"253958",2022-01-04,"0"
"496",127,0,0,1,0,0,0,0,NA,"0",2022-01-04,"251620"
"497",127,0,0,5,1,1,0,0,NA,"251620",2022-01-01,"0"
"498",127,0,0,4,0,4,4,4,NA,"0",2021-07-30,"NA"
"499",128,3,1,8,2,0,0,0,"227129","234622",2022-04-02,"198088"
"500",128,1,0,1,0,0,0,0,"190092","198088",2022-03-12,"177636"
"501",128,0,0,0,0,0,0,0,NA,"177636",2022-03-06,"204951"
"502",128,1,0,1,0,0,0,0,"178310","204951",2022-03-02,"15160"
"503",128,0,0,2,0,0,0,0,NA,"15160",2021-02-17,"14949"
"504",128,0,1,1,0,0,1,0,NA,"14949",2021-02-14,"1505"
"505",128,0,0,1,1,1,0,1,NA,"1505",2020-09-28,"307"
"506",128,1,0,4,0,0,0,0,"89","307",2020-05-27,"53"
"507",128,0,0,2,0,0,0,0,NA,"53",2019-08-12,"NA"
"508",129,1,1,5,1,1,0,0,"210141","240530",2022-04-01,"73921"
"509",129,1,0,4,1,1,0,0,"16","73921",2021-05-06,"NA"
"510",130,1,0,2,0,0,0,0,"214581","241644",2022-04-01,"239558"
"511",130,0,1,2,1,2,0,0,NA,"239558",2022-03-28,"156456"
"512",130,1,0,2,0,0,0,0,"32","156456",2021-08-10,"87232"
"513",130,1,2,2,1,0,0,0,"64928","87232",2021-08-01,"33519"
"514",130,1,0,3,0,0,1,0,"27192","33519",2021-03-11,"2012"
"515",130,0,0,0,0,0,0,0,NA,"2012",2020-09-29,"1114"
"516",130,0,0,0,0,0,0,0,NA,"1114",2020-09-27,"679"
"517",130,0,0,0,0,1,0,1,NA,"679",2020-09-23,"599"
"518",130,0,0,1,0,0,0,0,NA,"599",2020-09-14,"63"
"519",130,0,0,1,0,0,0,0,NA,"63",2017-07-04,"NA"
"520",131,1,1,2,0,0,0,0,"221349","219687",2022-04-01,"98083"
"521",131,2,2,7,3,0,0,0,"80847","98083",2021-08-01,"570"
"522",131,0,0,1,0,0,0,0,NA,"570",2020-09-14,"264"
"523",131,0,0,4,1,0,0,0,NA,"264",2020-05-27,"NA"
"524",132,1,1,4,0,0,0,0,"239692","239692",2022-03-31,"184874"
"525",132,6,2,1,0,0,0,0,"31","184874",2022-03-09,"NA"
"526",133,0,0,1,0,0,0,0,NA,"229841",2022-03-31,"233549"
"527",133,1,0,15,1,2,0,0,"231202","233549",2022-03-30,"264230"
"528",133,0,0,10,0,1,0,0,NA,"264230",2021-08-23,"81817"
"529",133,0,0,3,0,2,0,0,NA,"81817",2021-08-01,"83727"
"530",133,0,0,1,0,0,0,0,NA,"83727",2021-05-04,"79660"
"531",133,1,1,3,0,0,0,0,"72016","79660",2021-05-03,"NA"
"532",134,2,0,5,0,0,0,0,"227158","224887",2022-03-31,"168535"
"533",134,0,0,1,0,0,0,0,NA,"168535",2021-08-06,"168157"
"534",134,0,1,1,0,0,0,0,NA,"168157",2021-08-05,"60975"
"535",134,1,0,5,2,1,0,0,"55894","60975",2021-04-22,"NA"
"536",135,1,1,5,0,1,0,0,"237605","241152",2022-03-31,"41"
"537",135,0,0,5,0,1,0,0,NA,"41",2019-10-23,"NA"
"538",136,0,0,6,0,0,0,0,NA,"247858",2022-03-30,"91758"
"539",136,1,1,3,0,0,0,0,"74333","91758",2021-08-03,"87178"
"540",136,0,0,4,0,0,0,0,NA,"87178",2021-08-01,"81540"
"541",136,0,0,9,0,0,0,0,NA,"81540",2021-08-01,"22503"
"542",136,0,0,3,0,0,0,0,NA,"22503",2021-02-15,"14325"
"543",136,0,1,3,2,0,0,0,NA,"14325",2021-02-02,"4592"
"544",136,2,1,2,0,1,0,0,"1702","4592",2020-12-30,"NA"
"545",137,0,0,5,0,1,0,0,NA,"250914",2022-03-30,"54000"
"546",137,0,0,1,0,0,0,0,NA,"54000",2021-04-13,"441"
"547",137,1,0,2,0,0,0,0,"245","441",2020-08-14,"NA"
"548",138,0,1,1,0,0,0,0,NA,"234277",2022-03-30,"355650"
"549",138,1,0,1,0,3,0,0,"349871","355650",2021-10-22,"NA"
"550",139,1,1,3,2,0,0,0,"230747","236818",2022-03-30,"215125"
"551",139,1,1,5,0,0,0,0,"209310","215125",2022-03-21,"194272"
"552",139,0,0,1,0,0,0,0,NA,"194272",2022-03-17,"174603"
"553",139,4,4,4,3,1,0,0,"171565","174603",2022-02-27,"183750"
"554",139,0,1,4,0,0,0,0,NA,"183750",2021-08-08,"60528"
"555",139,2,1,4,0,0,1,0,"55975","60528",2021-04-20,"30877"
"556",139,0,0,3,0,1,0,1,NA,"30877",2021-04-01,"14325"
"557",139,0,0,2,1,0,0,0,NA,"14325",2021-02-02,"17410"
"558",139,0,0,1,0,0,0,0,NA,"17410",2021-01-30,"12675"
"559",139,2,1,1,0,0,0,0,"42","12675",2021-01-27,"NA"
"560",140,2,1,19,0,2,0,0,"254617","270950",2022-03-30,"98291"
"561",140,1,1,2,0,0,1,0,"94510","98291",2021-03-13,"81589"
"562",140,0,0,2,0,1,0,1,NA,"81589",2021-03-12,"61546"
"563",140,19,1,0,0,0,0,0,"61546","61546",2021-02-28,"NA"
"564",141,0,0,1,0,0,0,0,NA,"233170",2022-03-30,"379491"
"565",141,1,2,5,0,0,0,0,"370400","379491",2021-11-21,"170908"
"566",141,1,0,3,2,0,0,0,"32","170908",2021-08-10,"139723"
"567",141,1,1,6,1,1,0,0,"145997","139723",2021-08-07,"2424"
"568",141,0,0,1,0,0,0,0,NA,"2424",2020-09-25,"638"
"569",141,1,0,4,2,1,0,0,"591","638",2020-05-30,"295"
"570",141,0,0,3,0,0,0,0,NA,"295",2020-05-02,"118"
"571",141,1,0,2,0,0,0,0,"118","118",2019-06-21,"96"
"572",141,0,0,1,0,0,0,0,NA,"96",2017-07-08,"NA"
"573",142,3,2,6,1,1,0,0,"80660","563250",2022-03-30,"NA"
"574",143,0,0,1,0,1,0,0,NA,"733473",2022-03-29,"535"
"575",143,2,1,2,0,0,0,0,"535","535",2020-05-20,"369"
"576",143,2,1,3,0,0,0,0,"190","369",2020-05-19,"210"
"577",143,2,0,1,0,0,0,0,"209","210",2020-01-25,"NA"
"578",144,3,2,3,0,0,0,0,"243234","243234",2022-03-28,"190450"
"579",144,8,4,5,2,1,0,0,"227","190450",2022-03-17,"NA"
"580",145,3,3,5,0,1,0,0,"252931","269415",2022-03-28,"228689"
"581",145,2,1,7,1,1,0,0,"406705","228689",2022-03-20,"248103"
"582",145,0,0,2,0,0,0,0,NA,"248103",2021-08-23,"194321"
"583",145,1,2,2,0,0,0,0,"128340","194321",2021-08-06,"111694"
"584",145,2,0,1,0,0,0,0,"104868","111694",2021-08-03,"99642"
"585",145,1,0,4,1,1,0,0,"98631","99642",2021-08-01,"45177"
"586",145,0,1,2,0,0,0,0,NA,"45177",2021-03-24,"43159"
"587",145,4,1,4,0,3,0,0,"41749","43159",2021-03-12,"NA"
"588",146,0,0,11,0,1,0,0,NA,"299374",2022-03-28,"209801"
"589",146,0,0,1,0,1,0,0,NA,"209801",2022-03-03,"794"
"590",146,0,0,1,0,0,1,0,NA,"794",2020-09-21,"716"
"591",146,0,0,2,2,2,0,1,NA,"716",2020-09-20,"628"
"592",146,0,0,4,2,1,0,0,NA,"628",2020-09-13,"87"
"593",146,1,0,2,0,0,0,0,"13","87",2017-07-12,"NA"
"594",147,1,1,50,8,1,0,0,"348406","377144",2022-03-28,"241581"
"595",147,1,1,3,1,0,0,0,"416","241581",2021-07-31,"NA"
"596",148,1,1,3,1,3,0,0,"224705","283025",2022-03-28,"204453"
"597",148,2,1,8,2,1,0,0,"190551","204453",2022-03-17,"227572"
"598",148,0,1,1,0,0,0,0,NA,"227572",2022-01-28,"405577"
"599",148,1,0,4,1,3,0,0,"388356","405577",2021-11-26,"371672"
"600",148,1,1,2,1,0,0,0,"336271","371672",2021-09-27,"347580"
"601",148,2,0,1,0,1,0,0,"135","347580",2021-09-02,"45"
"602",148,1,0,1,0,0,0,0,"45","45",2019-09-03,"NA"
"603",149,0,0,3,0,4,0,0,NA,"249762",2022-03-28,"NA"
"604",150,3,2,3,0,0,0,0,"44","298518",2022-03-28,"NA"
"605",151,2,1,12,0,0,0,0,"281215","297391",2022-03-28,"165772"
"606",151,5,4,1,0,2,0,0,"86408","165772",2021-08-03,"NA"
"607",152,1,1,9,1,0,0,0,"197924","236077",2022-03-28,"213165"
"608",152,3,2,11,0,1,0,0,"169839","213165",2022-03-19,"0"
"609",152,0,0,1,0,0,0,0,NA,"0",2022-02-27,"0"
"610",152,0,0,1,0,1,0,0,NA,"0",2022-02-27,"169443"
"611",152,1,1,2,0,0,0,0,"155430","169443",2022-02-27,"140089"
"612",152,0,0,5,0,1,0,0,NA,"140089",2022-02-24,"45592"
"613",152,2,2,3,1,3,0,0,"39495","45592",2021-07-23,"NA"
"614",153,2,1,3,0,4,0,0,"235814","235817",2022-03-27,"NA"
"615",154,1,2,4,0,0,0,0,"220274","224971",2022-03-27,"206822"
"616",154,1,0,1,0,2,0,0,"192324","206822",2022-03-23,"48"
"617",154,0,0,1,0,0,0,0,NA,"48",2019-03-24,"NA"
"618",155,0,0,2,0,0,0,0,NA,"224844",2022-03-27,"216194"
"619",155,3,1,1,0,0,0,0,"261","216194",2022-03-24,"42"
"620",155,0,0,1,0,0,0,0,NA,"42",2017-12-04,"NA"
"621",156,2,1,7,0,3,0,0,"316904","317096",2022-03-27,"102998"
"622",156,1,1,1,0,0,0,0,"87693","102998",2021-06-07,"80824"
"623",156,5,3,4,1,0,0,0,"82989","80824",2021-06-03,"45580"
"624",156,1,1,1,0,1,0,0,"15450","45580",2021-02-15,"9499"
"625",156,1,0,4,0,4,0,0,"9499","9499",2021-01-12,"12029"
"626",156,0,0,1,0,0,0,0,NA,"12029",2020-12-25,"2636"
"627",156,3,1,1,0,0,0,0,"369","2636",2020-09-14,"NA"
"628",157,0,1,1,0,0,0,0,NA,"266035",2022-03-27,"243238"
"629",157,1,0,5,0,0,0,0,"222922","243238",2022-03-24,"203585"
"630",157,0,0,5,0,1,0,0,NA,"203585",2022-02-22,"210911"
"631",157,0,0,6,0,1,0,0,NA,"210911",2022-02-08,"266673"
"632",157,0,0,14,2,0,0,0,NA,"266673",2021-08-23,"144"
"633",157,1,0,0,0,0,0,0,"155","144",2019-07-06,"NA"
"634",158,0,0,4,0,2,0,0,NA,"226475",2022-03-26,"NA"
"635",159,3,2,3,0,4,0,0,"249445","251674",2022-03-26,"NA"
"636",160,2,1,3,0,2,0,0,"223489","224500",2022-03-26,"334748"
"637",160,0,0,1,0,0,0,0,NA,"334748",2021-09-25,"291015"
"638",160,0,0,4,0,0,0,0,NA,"291015",2021-09-21,"322404"
"639",160,0,0,3,0,0,0,0,NA,"322404",2021-09-16,"256068"
"640",160,0,0,2,0,1,0,0,NA,"256068",2021-08-27,"NA"
"641",161,1,0,4,0,2,1,1,"245696","245696",2022-03-26,"189463"
"642",161,0,0,1,0,0,0,0,NA,"189463",2022-03-08,"273422"
"643",161,2,1,2,1,0,0,0,"290725","273422",2021-12-31,"192856"
"644",161,0,0,8,0,0,0,0,NA,"192856",2021-08-20,"158873"
"645",161,0,0,1,0,0,0,0,NA,"158873",2021-08-06,"77970"
"646",161,1,2,10,0,0,0,0,"53172","77970",2021-07-31,"79998"
"647",161,2,1,5,0,2,0,0,"75198","79998",2021-05-10,"104415"
"648",161,0,0,2,1,1,0,0,NA,"104415",2021-05-08,"41859"
"649",161,0,0,5,1,0,0,0,NA,"41859",2021-03-23,"31580"
"650",161,0,0,1,0,0,0,0,NA,"31580",2021-02-19,"NA"
"651",162,2,3,7,3,0,0,0,"226604","229974",2022-03-26,"176582"
"652",162,3,1,1,0,1,0,0,"249","176582",2022-03-09,"25"
"653",162,0,0,2,0,0,0,0,NA,"25",2018-12-16,"NA"
"654",163,1,0,2,0,0,0,0,"215041","221528",2022-03-25,"1120000"
"655",163,3,1,4,3,0,0,0,"359433","1120000",2022-01-26,"93730"
"656",163,0,0,1,0,0,0,0,NA,"93730",2021-08-04,"29594"
"657",163,0,0,2,0,0,0,0,NA,"29594",2021-02-21,"23965"
"658",163,1,0,1,0,0,0,0,"0.01","23965",2021-02-20,"27"
"659",163,0,0,1,0,0,0,0,NA,"27",2018-10-26,"NA"
"660",164,0,1,1,0,0,0,0,NA,"261101",2022-03-25,"172051"
"661",164,1,0,17,0,3,0,0,"166440","172051",2022-03-08,"234920"
"662",164,0,0,1,0,1,0,0,NA,"234920",2022-02-01,"217595"
"663",164,1,2,3,0,0,0,0,"145486","217595",2021-08-23,"107583"
"664",164,1,0,1,0,3,0,0,"87868","107583",2021-08-04,"NA"
"665",165,32,13,28,5,1,0,0,"732589","732589",2022-03-25,"108916"
"666",165,13,10,5,0,0,0,0,"70055","108916",2021-01-28,"NA"
"667",166,5,5,1,0,0,0,0,"235209","246939",2022-03-24,"375515"
"668",166,3,3,3,0,2,0,0,"374836","375515",2021-10-23,"0"
"669",166,4,1,6,0,7,6,5,"33","0",2021-06-29,"961"
"670",166,0,0,0,0,1,0,1,NA,"961",2020-09-20,"NA"
"671",167,0,0,1,0,1,0,0,NA,"239837",2022-03-24,"0"
"672",167,0,0,1,0,0,0,0,NA,"0",2022-02-27,"0"
"673",167,0,0,1,0,1,0,0,NA,"0",2022-02-27,"171565"
"674",167,0,1,3,1,0,0,0,NA,"171565",2022-02-27,"171294"
"675",167,2,0,4,1,0,0,0,"166684","171294",2022-02-23,"203383"
"676",167,1,1,3,0,1,0,0,"197959","203383",2022-02-02,"164445"
"677",167,1,1,2,0,0,0,0,"203127","164445",2022-01-22,"198378"
"678",167,4,1,4,0,0,0,0,"202883","198378",2022-01-14,"NA"
"679",168,0,0,3,0,1,0,0,NA,"248871",2022-03-24,"205820"
"680",168,0,0,2,0,2,0,0,NA,"205820",2022-03-20,"89600"
"681",168,0,0,6,1,0,0,0,NA,"89600",2021-05-07,"45405"
"682",168,3,2,1,0,0,0,0,"64","45405",2021-04-08,"31243"
"683",168,1,0,2,1,0,0,0,"29440","31243",2021-03-31,"16241"
"684",168,0,0,2,0,0,0,0,NA,"16241",2021-02-15,"2083"
"685",168,0,0,2,1,0,0,0,NA,"2083",2020-09-28,"176"
"686",168,0,0,2,0,0,0,0,NA,"176",2020-02-16,"118"
"687",168,2,1,0,0,0,0,0,"45","118",2019-06-21,"NA"
"688",169,0,0,1,0,0,0,0,NA,"0",2022-03-24,"0"
"689",169,0,0,1,0,0,0,0,NA,"0",2022-03-24,"219999"
"690",169,0,0,3,0,0,0,0,NA,"219999",2022-03-24,"176703"
"691",169,1,0,2,0,0,0,0,"175996","176703",2022-03-14,"169590"
"692",169,1,1,3,2,4,1,1,"176290","169590",2022-03-11,"NA"
"693",170,0,0,1,0,0,0,0,NA,"0",2022-03-24,"226310"
"694",170,1,0,2,0,0,0,0,"212184","226310",2022-03-24,"377123"
"695",170,0,0,2,0,0,0,0,NA,"377123",2021-10-01,"304454"
"696",170,0,0,17,0,0,0,0,NA,"304454",2021-09-16,"284551"
"697",170,0,0,1,0,0,0,0,NA,"284551",2021-08-27,"143367"
"698",170,0,0,1,0,0,0,0,NA,"143367",2021-08-06,"126607"
"699",170,0,0,2,0,1,0,0,NA,"126607",2021-08-05,"74159"
"700",170,0,0,1,0,0,0,0,NA,"74159",2021-07-31,"68968"
"701",170,0,0,2,0,0,0,0,NA,"68968",2021-07-31,"40930"
"702",170,0,0,1,0,1,0,0,NA,"40930",2021-03-17,"NA"
"703",171,0,0,2,0,1,0,0,NA,"355500",2022-03-24,"598"
"704",171,1,0,8,0,0,0,0,"598","598",2020-07-02,"130"
"705",171,1,0,0,0,0,0,0,"132","130",2020-01-01,"NA"
"706",172,3,2,7,0,2,0,0,"246540","266314",2022-03-24,"187720"
"707",172,3,1,2,1,2,0,0,"187720","187720",2022-03-16,"9225"
"708",172,0,0,2,0,0,0,0,NA,"9225",2021-01-18,"6616"
"709",172,3,1,1,0,0,0,0,"6616","6616",2021-01-13,"NA"
"710",173,1,1,9,0,1,0,0,"160143","249876",2022-03-24,"221202"
"711",173,0,0,2,0,1,0,0,NA,"221202",2022-01-31,"222820"
"712",173,1,1,5,2,1,0,0,"214521","222820",2022-01-29,"139156"
"713",173,0,0,1,0,0,0,0,NA,"139156",2021-08-06,"39"
"714",173,0,0,2,0,0,0,0,NA,"39",2017-07-30,"NA"
"715",174,2,1,1,0,0,0,0,"236233","236233",2022-03-23,"226462"
"716",174,1,1,5,2,0,0,0,"194858","226462",2022-03-21,"197175"
"717",174,2,2,2,0,0,0,0,"158457","197175",2021-08-21,"43889"
"718",174,0,0,1,0,0,0,0,NA,"43889",2021-02-22,"NA"
"719",175,2,2,15,2,1,0,0,"349628","423113",2022-03-23,"352499"
"720",175,2,2,13,1,4,0,0,"71105","352499",2022-01-10,"NA"
"721",176,0,0,1,0,0,0,0,NA,"0",2022-03-24,"215319"
"722",176,0,0,2,0,0,0,0,NA,"215319",2022-03-23,"210195"
"723",176,0,1,3,1,1,0,0,NA,"210195",2022-03-21,"165860"
"724",176,3,1,1,0,0,0,0,"164961","165860",2022-01-23,"300883"
"725",176,0,1,3,0,0,0,0,NA,"300883",2021-12-07,"269785"
"726",176,4,1,15,1,0,0,0,"275448","269785",2021-12-05,"377858"
"727",176,1,1,3,1,2,1,1,"387314","377858",2021-10-18,"157267"
"728",176,1,0,2,0,2,0,0,"281","157267",2021-08-07,"0"
"729",176,0,0,1,0,0,0,0,NA,"0",2021-08-06,"149616"
"730",176,0,0,2,0,0,0,0,NA,"149616",2021-08-06,"136157"
"731",176,0,0,2,1,0,0,0,NA,"136157",2021-08-06,"14844"
"732",176,1,1,1,0,0,0,0,"10794","14844",2021-02-17,"13492"
"733",176,0,0,1,0,0,0,0,NA,"13492",2021-02-16,"48"
"734",176,0,0,1,0,0,0,0,NA,"48",2018-09-22,"41"
"735",176,0,0,1,0,0,0,0,NA,"41",2017-12-05,"NA"
"736",177,3,1,0,0,1,0,0,"47559","370481",2022-03-23,"743"
"737",177,2,1,6,3,1,0,0,"282","743",2020-09-14,"NA"
"738",178,1,0,3,1,0,0,0,"224316","225237",2022-03-23,"158706"
"739",178,0,0,3,0,1,0,0,NA,"158706",2022-01-22,"188287"
"740",178,2,0,1,0,2,0,0,"189079","188287",2022-01-17,"149071"
"741",178,0,0,2,0,1,0,0,NA,"149071",2021-08-10,"0"
"742",178,0,0,1,0,1,1,1,NA,"0",2021-07-30,"35547"
